Dataset,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,OLS_CleanMAE,LAD_CleanMAE,LADMinusOLS_CleanMAE,LADReductionPercent_CleanMAE,LADWins_CleanMAE,OLS_CleanRMSE,LAD_CleanRMSE,LADMinusOLS_CleanRMSE,LADReductionPercent_CleanRMSE,LADWins_CleanRMSE,OLS_PredictionRMSEFromCleanFit,LAD_PredictionRMSEFromCleanFit,LADMinusOLS_PredictionRMSEFromCleanFit,LADReductionPercent_PredictionRMSEFromCleanFit,LADWins_PredictionRMSEFromCleanFit,OLS_StandardizedSlopeL2Shift,LAD_StandardizedSlopeL2Shift,LADMinusOLS_StandardizedSlopeL2Shift,LADReductionPercent_StandardizedSlopeL2Shift,LADWins_StandardizedSlopeL2Shift
Concrete Strength,0.1,10,23,837,84,223.3212764,9.723884561,5.885444529,-3.838440032,39.47434801,True,12.36473896,7.675007942,-4.689731018,37.92826547,True,9.733004084,0.6319960487,-9.101008035,93.50667026,True,0.5773101285,0.1073207144,-0.4699894141,81.41021453,True
Concrete Strength,0.1,10,24,837,84,223.3212764,7.876933272,5.88455835,-1.992374922,25.29378951,True,10.00619083,7.70892036,-2.29727047,22.95849149,True,6.478306404,0.6486863925,-5.829620011,89.9867905,True,1.302427237,0.09925626336,-1.203170974,92.37913178,True
Concrete Strength,0.1,10,25,837,84,223.3212764,8.045524626,5.881795724,-2.163728902,26.8935713,True,9.825122332,7.662872265,-2.162250067,22.00736025,True,6.194967937,0.6327074464,-5.562260491,89.78675188,True,0.7435754953,0.09149091959,-0.6520845757,87.69581298,True
Concrete Strength,0.1,10,26,837,84,223.3212764,8.181147296,5.876855495,-2.304291801,28.16587598,True,10.1573719,7.681545563,-2.475826337,24.37467449,True,6.70945623,0.3059545788,-6.403501651,95.4399497,True,0.4605774907,0.05885555458,-0.4017219361,87.22135672,True
Concrete Strength,0.1,10,27,837,84,223.3212764,9.377990079,5.892624475,-3.485365604,37.16537952,True,11.40815476,7.731801087,-3.676353673,32.22566445,True,8.484727096,0.7551167772,-7.729610319,91.10028209,True,1.157588861,0.1084946258,-1.049094235,90.62753371,True
Concrete Strength,0.1,10,28,837,84,223.3212764,7.631578392,5.873244269,-1.758334123,23.04024191,True,9.580441535,7.675553609,-1.904887926,19.88309118,True,5.799091214,0.3749359544,-5.42415526,93.53457394,True,1.467326366,0.03089174921,-1.436434617,97.89469133,True
Concrete Strength,0.1,10,29,837,84,223.3212764,7.944856098,5.877007779,-2.067848319,26.0275113,True,10.00248231,7.655956774,-2.346525536,23.459432,True,6.472576867,0.5002115624,-5.972365305,92.2718328,True,0.7564298765,0.08149590004,-0.6749339765,89.22624521,True
Concrete Strength,0.1,10,30,837,84,223.3212764,8.744158308,5.883122036,-2.861036272,32.71940158,True,10.96461616,7.667104481,-3.297511679,30.0741187,True,7.878287025,0.645555583,-7.232731442,91.80588901,True,1.33653234,0.1067701549,-1.229762185,92.01140506,True
Concrete Strength,0.2,20,1,837,167,223.3212764,9.027324275,5.887058566,-3.140265709,34.78622916,True,11.83788482,7.725408026,-4.112476794,34.73996289,True,9.054287161,0.8274792101,-8.226807951,90.86091268,True,1.926052289,0.1086139952,-1.817438294,94.36079717,True
Concrete Strength,0.2,20,2,837,167,223.3212764,9.862104377,5.922583469,-3.939520908,39.94604759,True,12.91462292,7.806794647,-5.107828273,39.55073489,True,10.42267164,1.072498356,-9.350173284,89.70994777,True,0.5875291939,0.1805087398,-0.4070204541,69.27663482,True
Concrete Strength,0.2,20,3,837,167,223.3212764,10.27991532,5.894467628,-4.385447692,42.66034841,True,12.83972769,7.688018327,-5.151709363,40.12319799,True,10.3297244,0.6157983067,-9.713926093,94.03857951,True,1.815730385,0.1096913916,-1.706038993,93.95882822,True
Concrete Strength,0.2,20,4,837,167,223.3212764,9.041278097,5.889842171,-3.151435926,34.85608884,True,11.38089429,7.716028773,-3.664865517,32.20191159,True,8.448038454,0.8874174696,-7.560620984,89.49557966,True,1.516355396,0.08648357324,-1.429871823,94.29661585,True
Concrete Strength,0.2,20,5,837,167,223.3212764,8.387737671,5.884961898,-2.502775773,29.83850796,True,10.50488871,7.683605752,-2.821282958,26.85685718,True,7.224768897,0.6551599718,-6.569608925,90.93175185,True,1.509585274,0.09160977251,-1.417975501,93.93146091,True
Concrete Strength,0.2,20,6,837,167,223.3212764,9.20496301,5.88812171,-3.3168413,36.03318445,True,11.60854505,7.702701147,-3.905843903,33.64628286,True,8.752309248,0.7041898904,-8.048119358,91.95423893,True,1.41727482,0.1362346297,-1.28104019,90.38756438,True
Concrete Strength,0.2,20,7,837,167,223.3212764,11.58152409,5.882559244,-5.698964846,49.20738239,True,14.16600204,7.692771281,-6.473230759,45.69553739,True,11.93818297,0.6660859535,-11.27209702,94.42054159,True,0.6981632402,0.111321354,-0.5868418862,84.05511096,True
Concrete Strength,0.2,20,8,837,167,223.3212764,13.76624857,5.88352322,-7.88272535,57.26124521,True,17.58960229,7.689796287,-9.899806003,56.28214805,True,15.85051128,0.5382688579,-15.31224242,96.60409151,True,3.663820899,0.09780312774,-3.566017771,97.33057018,True
Concrete Strength,0.2,20,9,837,167,223.3212764,7.232729878,5.889827949,-1.342901929,18.56701345,True,9.289001171,7.724772976,-1.564228195,16.83957367,True,5.303785597,0.7503737757,-4.553411821,85.85210956,True,0.9792975457,0.07967219302,-0.8996253527,91.86435283,True
Concrete Strength,0.2,20,10,837,167,223.3212764,9.479272018,5.885229704,-3.594042314,37.91475028,True,11.78732072,7.668278768,-4.119041952,34.94468378,True,8.988077021,0.5619248533,-8.426152168,93.74810817,True,0.8870623389,0.08604436224,-0.8010179767,90.30007718,True
Concrete Strength,0.2,20,11,837,167,223.3212764,8.496276373,5.899452364,-2.596824009,30.56426009,True,10.85912795,7.77444631,-3.08468164,28.40634768,True,7.730799366,0.9872249392,-6.743574427,87.22997594,True,0.9029865275,0.2031713833,-0.6998151442,77.50006483,True
Concrete Strength,0.2,20,12,837,167,223.3212764,8.403164078,5.887268978,-2.5158951,29.93985452,True,10.30695426,7.66505257,-2.64190169,25.63222484,True,6.933823261,0.6479058247,-6.285917436,90.65586473,True,0.995693078,0.04439237741,-0.9513007006,95.54156011,True
Concrete Strength,0.2,20,13,837,167,223.3212764,8.428964431,5.903158849,-2.525805582,29.96578764,True,10.54508149,7.705028781,-2.840052709,26.93248707,True,7.283086059,1.112170411,-6.170915648,84.72940726,True,1.090813571,0.206336855,-0.884476716,81.08413202,True
Concrete Strength,0.2,20,14,837,167,223.3212764,10.47042871,5.884532593,-4.585896117,43.79855156,True,12.77066962,7.670680236,-5.099989384,39.93517596,True,10.24375914,0.6989650343,-9.544794106,93.17667445,True,1.213197948,0.05076438794,-1.16243356,95.81565498,True
Concrete Strength,0.2,20,15,837,167,223.3212764,9.473102326,5.918598791,-3.554503535,37.52206418,True,11.72837888,7.730737236,-3.997641644,34.0852021,True,8.910638024,1.222610969,-7.688027055,86.27919835,True,1.224367379,0.09272124726,-1.131646132,92.42700771,True
Concrete Strength,0.2,20,16,837,167,223.3212764,9.174673683,5.876898297,-3.297775386,35.94433437,True,11.30968161,7.667699204,-3.641982406,32.20234248,True,8.351855902,0.3357887996,-8.016067102,95.97947087,True,1.818705244,0.03603351919,-1.782671725,98.01872682,True
Concrete Strength,0.2,20,17,837,167,223.3212764,9.141908828,5.899699262,-3.242209566,35.46534566,True,11.69279237,7.718681625,-3.974110745,33.98769617,True,8.863745958,0.9792466486,-7.884499309,88.95222569,True,1.115021215,0.1374261392,-0.9775950758,87.67502023,True
Concrete Strength,0.2,20,18,837,167,223.3212764,9.842716517,5.920457195,-3.922259322,39.8493578,True,12.57249045,7.75640173,-4.81608872,38.30656097,True,9.99560479,1.252592902,-8.743011888,87.46856315,True,1.158990902,0.164964294,-0.994026608,85.76655833,True
Concrete Strength,0.2,20,19,837,167,223.3212764,9.700342647,5.904037361,-3.796305286,39.13578545,True,12.12231743,7.670988695,-4.451328735,36.72011363,True,9.423119377,0.9144483254,-8.508671052,90.29569415,True,2.569432925,0.1696897015,-2.399743224,93.39583066,True
Concrete Strength,0.2,20,20,837,167,223.3212764,11.7717187,5.890155473,-5.881563227,49.96350471,True,14.79214689,7.711365594,-7.080781296,47.86851664,True,12.67486523,0.6286068646,-12.04625837,95.04052427,True,1.87715278,0.1205865583,-1.756566222,93.5760925,True
Concrete Strength,0.2,20,21,837,167,223.3212764,9.995522534,5.900497911,-4.095024623,40.96858978,True,12.66812837,7.741627961,-4.926500409,38.88893659,True,10.11563519,1.021476376,-9.094158814,89.9020046,True,1.270691926,0.2665988462,-1.00409308,79.0193956,True
Concrete Strength,0.2,20,22,837,167,223.3212764,8.781359267,5.890801576,-2.890557691,32.91697336,True,11.49946344,7.701310821,-3.798152619,33.02895512,True,8.60710511,0.5750914756,-8.032013634,93.31840999,True,1.110958403,0.1156504269,-0.9953079761,89.59003086,True
Concrete Strength,0.2,20,23,837,167,223.3212764,9.584496808,5.882069061,-3.702427747,38.62933883,True,11.90198019,7.668951724,-4.233028466,35.56574955,True,9.137928171,0.5439276002,-8.594000571,94.04758289,True,1.000971738,0.06067769653,-0.9402940415,93.93812091,True
Concrete Strength,0.2,20,24,837,167,223.3212764,9.093697244,5.882819332,-3.210877912,35.30882793,True,11.76604874,7.692138744,-4.073909996,34.62428285,True,8.96016193,0.4895763105,-8.470585619,94.53607742,True,0.7415462104,0.09863810386,-0.6429081065,86.69832001,True
Concrete Strength,0.2,20,25,837,167,223.3212764,9.475646148,5.890734544,-3.584911604,37.83289865,True,11.71982244,7.692467594,-4.027354846,34.36361657,True,8.899372837,0.840453967,-8.05891887,90.5560315,True,1.660506008,0.05638516309,-1.604120845,96.60433851,True
Concrete Strength,0.2,20,26,837,167,223.3212764,9.182025956,5.896655247,-3.285370709,35.78045548,True,11.4614947,7.741818545,-3.719676155,32.45367426,True,8.556311105,0.864883266,-7.691427839,89.89186747,True,1.085430143,0.247720297,-0.837709846,77.17768402,True
Concrete Strength,0.2,20,27,837,167,223.3212764,10.40277764,5.911937963,-4.490839677,43.16962096,True,13.36765188,7.801512235,-5.566139645,41.63887342,True,10.97901251,1.018172102,-9.960840408,90.72619599,True,2.656063499,0.1477596085,-2.508303891,94.43689473,True
Concrete Strength,0.2,20,28,837,167,223.3212764,10.3044521,5.88309262,-4.42135948,42.90727384,True,12.45838977,7.687649657,-4.770740113,38.29339265,True,9.85170414,0.6882009079,-9.163503232,93.01439733,True,0.5629401397,0.05223290046,-0.5107072392,90.72141125,True
Concrete Strength,0.2,20,29,837,167,223.3212764,11.99158612,5.897228687,-6.094357433,50.82194609,True,14.64960414,7.694654694,-6.954949446,47.47534049,True,12.50821732,0.8963634124,-11.61185391,92.83380366,True,1.230288444,0.08715510327,-1.143133341,92.91588052,True
Concrete Strength,0.2,20,30,837,167,223.3212764,10.73729407,5.935022242,-4.802271828,44.72515884,True,13.20616024,7.751781378,-5.454378862,41.30177707,True,10.78180259,1.15947318,-9.62232941,89.24601735,True,0.92869579,0.1814286635,-0.7472671265,80.46414494,True
Hawkins-Bradu-Kass (HBK),0,0,1,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,2,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,3,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,4,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,5,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,6,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,7,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,8,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,9,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,10,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,11,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,12,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,13,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,14,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,15,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,16,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,17,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,18,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,19,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,20,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,21,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,22,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,23,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,24,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,25,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,26,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,27,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,28,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,29,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0,0,30,61,0,9,0.4707451401,0.4668075038,-0.0039376363,0.836468816,True,0.5453247461,0.5543605462,0.0090358001,-1.65695765,False,0,0,0,,False,0,0,0,,False
Hawkins-Bradu-Kass (HBK),0.05,5,1,61,3,9,0.493292053,0.4680830988,-0.0252089542,5.110350764,True,0.6029878692,0.5635058994,-0.0394819698,6.547722071,True,0.2573233214,0.06632774807,-0.1909955733,74.22396551,True,0.4145051571,0.1073643666,-0.3071407905,74.09818316,True
Hawkins-Bradu-Kass (HBK),0.05,5,2,61,3,9,0.4867982995,0.4674746626,-0.0193236369,3.969536648,True,0.5720774531,0.5563997722,-0.0156776809,2.740482222,True,0.1728974657,0.03103355982,-0.1418639059,82.05088797,True,0.2795931039,0.05080555891,-0.228787545,81.82875107,True
Hawkins-Bradu-Kass (HBK),0.05,5,3,61,3,9,0.5180319638,0.4682411781,-0.0497907857,9.611527701,True,0.6390729306,0.5581086175,-0.0809643131,12.66902559,True,0.3332193451,0.06930686968,-0.2639124754,79.20082651,True,0.4748235447,0.1291526692,-0.3456708755,72.79985994,True
Hawkins-Bradu-Kass (HBK),0.05,5,4,61,3,9,0.7846159399,0.4674431982,-0.3171727417,40.42394827,True,0.986802136,0.5576287141,-0.4291734219,43.49133491,True,0.822435029,0.02353144981,-0.7989035792,97.13880745,True,1.771266926,0.0454446979,-1.725822228,97.43433939,True
Hawkins-Bradu-Kass (HBK),0.05,5,5,61,3,9,0.7119345096,0.4719844627,-0.2399500469,33.7039494,True,0.8496901358,0.5541558157,-0.2955343201,34.78142297,True,0.6516089688,0.1611542607,-0.4904547081,75.26825621,True,1.14655477,0.2799505847,-0.8666041853,75.58332214,True
Hawkins-Bradu-Kass (HBK),0.05,5,6,61,3,9,0.4860907773,0.4668075038,-0.0192832735,3.967010773,True,0.557823896,0.5543605462,-0.0034633498,0.6208679522,True,0.1174241042,2.342031517e-16,-0.1174241042,100,True,0.1986263415,2.100090372e-16,-0.1986263415,100,True
Hawkins-Bradu-Kass (HBK),0.05,5,7,61,3,9,0.5117839356,0.4694809856,-0.04230295,8.265783089,True,0.5880846725,0.5530203835,-0.035064289,5.962455857,True,0.2201465499,0.1329464761,-0.0872000738,39.61001153,True,0.390895172,0.244957294,-0.145937878,37.33427488,True
Hawkins-Bradu-Kass (HBK),0.05,5,8,61,3,9,0.4695334698,0.4694128471,-0.0001206227,0.0256899045,True,0.5491095158,0.5533124101,0.0042028943,-0.7654018332,False,0.06435978307,0.1314289609,0.06706917783,-104.2097637,False,0.1149096529,0.2428302258,0.1279205729,-111.3227389,False
Hawkins-Bradu-Kass (HBK),0.05,5,9,61,3,9,0.5232871427,0.4674746626,-0.0558124801,10.6657465,True,0.6233801598,0.5563997722,-0.0669803876,10.74470956,True,0.3020326886,0.03103355982,-0.2709991288,89.72509897,True,0.4271076856,0.05080555891,-0.3763021267,88.10474252,True
Hawkins-Bradu-Kass (HBK),0.05,5,10,61,3,9,0.4819778883,0.4699042524,-0.0120736359,2.505018631,True,0.5739618091,0.5560023362,-0.0179594729,3.129036221,True,0.1790337388,0.09477354241,-0.08426019639,47.06386458,True,0.2103936728,0.1875105517,-0.0228831211,10.8763352,True
Hawkins-Bradu-Kass (HBK),0.05,5,11,61,3,9,0.9718909953,0.4668075038,-0.5050834915,51.96915024,True,1.147271081,0.5543605462,-0.5929105348,51.68007323,True,1.009381917,3.803744179e-16,-1.009381917,100,True,1.849258548,5.75551866e-16,-1.849258548,100,True
Hawkins-Bradu-Kass (HBK),0.05,5,12,61,3,9,0.7885027989,0.4724457169,-0.316057082,40.08319088,True,0.9639187641,0.5584186421,-0.405500122,42.06787305,True,0.7948335078,0.1116203631,-0.6832131447,85.95676176,True,1.268837248,0.1738722856,-1.094964962,86.29672278,True
Hawkins-Bradu-Kass (HBK),0.05,5,13,61,3,9,0.6061286096,0.4705895177,-0.1355390919,22.36144108,True,0.7113614897,0.5548332509,-0.1565282388,22.00403607,True,0.4567888903,0.1082781199,-0.3485107704,76.29580706,True,0.8937387736,0.2254531792,-0.6682855944,74.7741526,True
Hawkins-Bradu-Kass (HBK),0.05,5,14,61,3,9,0.6440423385,0.4711148921,-0.1729274464,26.85032273,True,0.773174821,0.5563952336,-0.2167795874,28.03759014,True,0.5481060346,0.1169900544,-0.4311159802,78.65557994,True,1.1053022,0.2341628924,-0.8711393076,78.81458189,True
Hawkins-Bradu-Kass (HBK),0.05,5,15,61,3,9,0.5451324975,0.4699854257,-0.0751470718,13.78510218,True,0.6460699635,0.5552881292,-0.0907818343,14.05139372,True,0.3464495909,0.1319931756,-0.2144564153,61.90118878,True,0.7340591188,0.2494452614,-0.4846138574,66.01836896,True
Hawkins-Bradu-Kass (HBK),0.05,5,16,61,3,9,0.4785418401,0.4698056145,-0.0087362256,1.825592846,True,0.5557318473,0.5522357557,-0.0034960916,0.6290968598,True,0.1070458193,0.1045789517,-0.0024668676,2.304496912,True,0.1933343389,0.2201532364,0.0268188975,-13.87177138,False
Hawkins-Bradu-Kass (HBK),0.05,5,17,61,3,9,0.5585529784,0.4723269592,-0.0862260192,15.43739315,True,0.6637575654,0.5531910014,-0.110566564,16.65767289,True,0.3784111876,0.09225911349,-0.2861520741,75.61934834,True,0.7324951176,0.1755846837,-0.5569104339,76.02923494,True
Hawkins-Bradu-Kass (HBK),0.05,5,18,61,3,9,0.6751144718,0.4694128471,-0.2057016247,30.46914757,True,0.8159855987,0.5533124101,-0.2626731886,32.19090987,True,0.6070036397,0.1314289609,-0.4755746788,78.34791222,True,0.9684080231,0.2428302258,-0.7255777973,74.92480236,True
Hawkins-Bradu-Kass (HBK),0.05,5,19,61,3,9,0.5204665223,0.468274291,-0.0521922313,10.02797088,True,0.6373133036,0.5485284915,-0.0887848121,13.93110917,True,0.3298320304,0.1113307171,-0.2185013133,66.24623844,True,0.5870426676,0.1387017776,-0.44834089,76.37279447,True
Hawkins-Bradu-Kass (HBK),0.05,5,20,61,3,9,0.6160575386,0.4697625971,-0.1462949415,23.74696069,True,0.7552657596,0.5678681196,-0.18739764,24.81214561,True,0.5225392702,0.08118270713,-0.4413565631,84.46380746,True,0.7551134905,0.11698585,-0.6381276405,84.50751424,True
Hawkins-Bradu-Kass (HBK),0.05,5,21,61,3,9,0.5244101253,0.474886626,-0.0495234993,9.443658105,True,0.6290683,0.556322534,-0.072745766,11.56404893,True,0.3136046037,0.1712450786,-0.1423595251,45.39459033,True,0.5878123533,0.3065678081,-0.2812445452,47.84597391,True
Hawkins-Bradu-Kass (HBK),0.05,5,22,61,3,9,0.4733565842,0.4673856773,-0.0059709069,1.261397242,True,0.5504268838,0.5510397519,0.0006128681,-0.1113441436,False,0.07477082134,0.07978590484,0.0050150835,-6.707273519,False,0.1261704918,0.1119146364,-0.0142558554,11.29888233,True
Hawkins-Bradu-Kass (HBK),0.05,5,23,61,3,9,0.516124336,0.4717616445,-0.0443626915,8.595349687,True,0.641329753,0.5748118911,-0.0665178619,10.37186589,True,0.337527441,0.1161004375,-0.2214270035,65.6026671,True,0.6551960053,0.2070546054,-0.4481413999,68.39806657,True
Hawkins-Bradu-Kass (HBK),0.05,5,24,61,3,9,0.5621768239,0.4668075038,-0.0953693201,16.96429238,True,0.7178679159,0.5543605462,-0.1635073697,22.77680421,True,0.466856794,3.199762057e-15,-0.466856794,100,True,0.7715539354,5.152454631e-15,-0.7715539354,100,True
Hawkins-Bradu-Kass (HBK),0.05,5,25,61,3,9,0.6283105987,0.4680830988,-0.1602274999,25.50132056,True,0.7714765578,0.5635058994,-0.2079706584,26.95748254,True,0.5457077978,0.06632774807,-0.4793800497,87.84555611,True,0.9741996343,0.1073643666,-0.8668352677,88.97922327,True
Hawkins-Bradu-Kass (HBK),0.05,5,26,61,3,9,0.985951484,0.4744044262,-0.5115470578,51.88359327,True,1.169920056,0.574696616,-0.59522344,50.87727464,True,1.035052587,0.1075090152,-0.9275435718,89.61318328,True,1.484808021,0.155869011,-1.32893901,89.50241319,True
Hawkins-Bradu-Kass (HBK),0.05,5,27,61,3,9,0.491449461,0.4681071845,-0.0233422765,4.749679947,True,0.5748853965,0.5631203338,-0.0117650627,2.046505751,True,0.1819729114,0.06891499239,-0.113057919,62.1289829,True,0.3204157619,0.1063717978,-0.2140439641,66.80194596,True
Hawkins-Bradu-Kass (HBK),0.05,5,28,61,3,9,0.6673195723,0.4674431982,-0.1998763741,29.95212225,True,0.8496647485,0.5576287141,-0.2920360344,34.3707368,True,0.6515758638,0.02353144981,-0.628044414,96.38853261,True,1.362623443,0.0454446979,-1.317178745,96.66491149,True
Hawkins-Bradu-Kass (HBK),0.05,5,29,61,3,9,0.493617832,0.4668075038,-0.0268103282,5.431393775,True,0.5646225502,0.5543605462,-0.010262004,1.817498078,True,0.1463541784,2.979899319e-16,-0.1463541784,100,True,0.05039351757,5.266250203e-16,-0.05039351757,100,True
Hawkins-Bradu-Kass (HBK),0.05,5,30,61,3,9,0.6179734003,0.4712307797,-0.1467426206,23.74578267,True,0.7632796907,0.570008241,-0.1932714497,25.32118332,True,0.5340569329,0.1075469209,-0.426510012,79.86227417,True,0.9395920489,0.2042087429,-0.735383306,78.2662334,True
Hawkins-Bradu-Kass (HBK),0.1,10,1,61,6,9,1.388547366,0.4921132871,-0.8964340789,64.55912854,True,1.648004942,0.6029791958,-1.045025746,63.41156629,True,1.555165975,0.3168830843,-1.238282891,79.62384148,True,2.611269208,0.5163372054,-2.094932003,80.22658086,True
Hawkins-Bradu-Kass (HBK),0.1,10,2,61,6,9,0.7173737413,0.468274291,-0.2490994503,34.72380378,True,0.8817075326,0.5485284915,-0.3331790411,37.7879318,True,0.6928413198,0.1113307171,-0.5815106027,83.93128211,True,1.250598429,0.1387017776,-1.111896651,88.90916745,True
Hawkins-Bradu-Kass (HBK),0.1,10,3,61,6,9,0.7220790647,0.4873946842,-0.2346843805,32.5012027,True,0.8859375239,0.5895197676,-0.2964177563,33.45808799,True,0.6982164547,0.1942792281,-0.5039372266,72.17492845,True,1.431821775,0.3359981809,-1.095823594,76.53351927,True
Hawkins-Bradu-Kass (HBK),0.1,10,4,61,6,9,0.9197388028,0.4717017823,-0.4480370205,48.71350639,True,1.117382555,0.5575637852,-0.5598187698,50.10090477,True,0.9752767274,0.1460042673,-0.8292724601,85.02945234,True,1.824105792,0.2760481556,-1.548057636,84.86665868,True
